date,product_id,quantity,netprice,price,discount,discountapplied,season,campaign_intensity
2024-02-15,ET4820200025,141,95127.45,96498.14,1275.27,1,1,0.013215488
2024-02-16,ET4820200025,76,51462.61,52022.61,509.12,1,1,0.009786514
2024-02-17,ET4820200025,49,33181.49,33722.76,503.11,1,1,0.014919004
2024-02-18,ET4820200025,62,41913.48,42452.72,513.8,1,1,0.012102876
2024-02-19,ET4820200025,138,92595.38,94103.55,1426.93,1,1,0.015163402
2024-02-20,ET4820200025,67,45319.23,46118.49,735.65,1,1,0.015951303
2024-02-21,ET4820200025,56,37756,38369.85,575.69,1,1,0.015003707
2024-02-22,ET4820200025,86,58729.4,59284.98,511.06,1,1,0.008620396
2024-02-23,ET4820200025,72,49251.45,49741.45,445.48,1,1,0.008955911
2024-02-24,ET4820200025,1,629.99,699.99,63.64,1,1,0.090915585
2024-02-25,ET4820200025,16,10854.52,10854.52,0,0,1,0
2024-02-26,ET4820200025,92,63433.41,63433.41,0,0,1,0
2024-02-27,ET4820200025,2,1399.98,1399.98,0,0,1,0
2024-02-28,ET4820200025,8,5238.52,5599.92,329.6,1,1,0.058857984
2024-02-29,ET4820200025,35,23594.33,24577.7,899.84,1,1,0.036612051
2024-03-01,ET4820200025,9,6409.32,6409.32,0,0,2,0
2024-03-02,ET4820200025,6,4359.94,4359.94,0,0,2,0
2024-03-03,ET4820200025,11,7664.43,7664.43,0,0,2,0
2024-03-04,ET4820200025,9,6403.97,6403.97,0,0,2,0
2024-03-05,ET4820200025,16,11632.55,11632.55,0,0,2,0
2024-03-06,ET4820200025,9,6333.72,6333.72,0,0,2,0
2024-03-07,ET4820200025,62,44462.55,44844.56,355.45,1,2,0.007926268
2024-03-08,ET4820200025,5,3502.64,3575.64,66.36,1,2,0.018558915
2024-03-10,ET4820200025,1,729.99,729.99,0,0,2,0
2024-03-11,ET4820200025,8,5427.57,5783.94,329.81,1,2,0.057021684
2024-03-12,ET4820200025,78,57413.22,57559.22,132.72,1,2,0.002305799
2024-03-13,ET4820200025,117,86833.62,87448.29,560.29,1,2,0.006407101
2024-03-14,ET4820200025,168,123926.55,125057.28,1082.99,1,2,0.008659952
2024-03-15,ET4820200025,164,120329.92,121876.16,1454.43,1,2,0.011933671
2024-03-16,ET4820200025,40,29015.83,29410.81,363.18,1,2,0.012348521
2024-03-17,ET4820200025,103,75073.72,76021.17,871.13,1,2,0.011459045
2024-03-18,ET4820200025,104,75573.16,76611.61,962.13,1,2,0.01255854
2024-03-19,ET4820200025,704,498992.63,502531.93,3253.3,1,2,0.006473817
2024-03-20,ET4820200025,804,550606.84,554244.38,3409.41,1,2,0.006151456
2024-03-21,ET4820200025,769,530239.2,533092.37,2685.17,1,2,0.005036969
2024-03-22,ET4820200025,1099,759407.45,761830.69,2226.89,1,2,0.002923077
2024-03-23,ET4820200025,601,415479.92,416721.98,1166.09,1,2,0.002798245
2024-03-24,ET4820200025,338,233581.62,234530.48,891.81,1,2,0.003802533
2024-03-25,ET4820200025,922,634698.33,636483.36,1689.93,1,2,0.002655105
2024-03-26,ET4820200025,501,343196.36,345674.58,2348.76,1,2,0.006794714
2024-03-27,ET4820200025,90,63880.49,65452.36,1440.76,1,2,0.022012346
2024-03-28,ET4820200025,12,8689.54,8907.28,197.94,1,2,0.022222272
2024-03-29,ET4820200025,13,9667.06,9747.06,72.73,1,2,0.007461737
2024-03-30,ET4820200025,39,30493.69,30573.69,72.73,1,2,0.002378843
2024-03-31,ET4820200025,21,16440.71,16440.71,0,0,2,0
2024-04-01,ET4820200025,13,10184.14,10184.14,0,0,2,0
2024-04-02,ET4820200025,16,12759.84,12759.84,0,0,2,0
2024-04-03,ET4820200025,16,12369.84,12679.84,281.83,1,2,0.022226621
2024-04-04,ET4820200025,22,16461.79,16959.78,459.83,1,2,0.02711297
2024-04-05,ET4820200025,28,21881.2,22196.66,296.38,1,2,0.013352459
2024-04-06,ET4820200025,2,1259.98,1399.98,127.28,1,2,0.090915585
2024-04-07,ET4820200025,13,10593.45,10950.43,326.06,1,2,0.029776
2024-04-08,ET4820200025,6,4942.83,4942.83,0,0,2,0
2024-04-13,ET4820200025,20,16428.51,16598.51,154.54,1,2,0.009310474
2024-04-14,ET4820200025,1,849.99,849.99,0,0,2,0
2024-04-15,ET4820200025,341,273527.58,277917.33,4049.67,1,2,0.014571491
2024-04-16,ET4820200025,450,365327.34,371686.94,5915.14,1,2,0.015914307
2024-04-17,ET4820200025,107,85777.03,87404.77,1505.09,1,2,0.01721977
2024-04-18,ET4820200025,84,69537.73,70262.06,674.7,1,2,0.009602622
2024-04-19,ET4820200025,104,84119.89,86187.08,1883.99,1,2,0.021859309
2024-04-20,ET4820200025,33,26806.6,27232.4,391.43,1,2,0.014373687
2024-04-22,ET4820200025,72,58775.31,59787.25,947.05,1,2,0.015840334
2024-04-23,ET4820200025,49,39053.63,39688.13,576.83,1,2,0.014534068
2024-04-24,ET4820200025,69,57388.79,58272.17,810.66,1,2,0.013911615
2024-04-25,ET4820200025,194,169499.5,171371.01,1751.08,1,2,0.010218064
2024-04-26,ET4820200025,162,145437.09,146402.86,909.86,1,2,0.006214769
2024-04-27,ET4820200025,150,134219.8,135758.43,1415.08,1,2,0.010423515
2024-04-28,ET4820200025,2,1300.01,1869.98,548.88,1,2,0.293521856
2024-04-29,ET4820200025,278,245927.12,249014.22,2930.37,1,2,0.011767882
2024-04-30,ET4820200025,223,200674.19,203909.22,3024.39,1,2,0.014832041
2024-05-01,ET4820200025,106,92897.18,94034.22,1050.99,1,2,0.011176676
2024-05-02,ET4820200025,184,166936.81,169866.27,2701.35,1,2,0.015902804
2024-05-03,ET4820200025,190,167292.37,170163.05,2660.69,1,2,0.015636121
2024-05-04,ET4820200025,83,73037.84,73559.86,476.47,1,2,0.00647731
2024-05-06,ET4820200025,262,232803.28,234804.89,1836.1,1,2,0.007819684
2024-05-07,ET4820200025,213,189837.71,192725.69,2725.26,1,2,0.014140616
2024-05-08,ET4820200025,299,267743.16,268957.08,1115.13,1,2,0.004146126
2024-05-09,ET4820200025,150,132977.39,133221.41,236.99,1,2,0.001778918
2024-05-10,ET4820200025,285,245898.1,247629.85,1604.06,1,2,0.006477652
2024-05-11,ET4820200025,242,212575.64,214743.08,1994.02,1,2,0.009285608
2024-05-12,ET4820200025,44,40646.99,41021.19,340.18,1,2,0.008292787
2024-05-13,ET4820200025,61,56136.26,57262.71,1091.97,1,2,0.019069478
2024-05-14,ET4820200025,199,183486.59,186688.73,3048.12,1,2,0.016327284
2024-05-15,ET4820200025,130,114672.04,115939.08,1177.25,1,2,0.01015404
2024-05-16,ET4820200025,231,204692.11,206429.08,1625.5,1,2,0.007874375
2024-05-17,ET4820200025,93,84251.24,85324.9,979.2,1,2,0.011476134
2024-05-18,ET4820200025,68,64030.28,65125.03,1024.83,1,2,0.015736346
2024-05-19,ET4820200025,1,770.63,770.63,0,0,2,0
2024-05-20,ET4820200025,150,140755.32,142232.1,1370.94,1,2,0.009638752
2024-05-21,ET4820200025,76,70500.83,73104.13,2382.81,1,2,0.032594738
2024-05-22,ET4820200025,54,50110.06,51481.52,1266.86,1,2,0.024608054
2024-05-23,ET4820200025,193,150740.77,154297.87,3288.32,1,2,0.021311506
2024-05-24,ET4820200025,75,63667.58,64057.77,356.67,1,2,0.005567943
2024-05-25,ET4820200025,34,30592.73,31942.69,1314.89,1,2,0.041164035
2024-05-27,ET4820200025,52,49104.55,49632.34,501.33,1,2,0.010100874
2024-05-28,ET4820200025,17,15816.83,16063.45,224.57,1,2,0.013980185
2024-05-29,ET4820200025,52,47824.81,48392.41,516,1,2,0.010662829
2024-05-30,ET4820200025,158,146124.06,147957.71,1691.75,1,2,0.01143401
2024-05-31,ET4820200025,170,156602.87,157312.37,645,1,2,0.004100123
2024-06-01,ET4820200025,56,51506.45,51790.25,258,1,3,0.004981633
2024-06-02,ET4820200025,1,945.99,945.99,0,0,3,0
2024-06-03,ET4820200025,107,97850.26,99194.12,1241.01,1,3,0.012510923
2024-06-04,ET4820200025,351,313377.82,317918.52,4197.68,1,3,0.013203635
2024-06-05,ET4820200025,455,403552.2,413030,8649.56,1,3,0.020941723
2024-06-06,ET4820200025,344,308570.93,312212.83,3328.19,1,3,0.010660004
2024-06-07,ET4820200025,430,380877.7,388138.81,6694.97,1,3,0.017248906
2024-06-08,ET4820200025,137,122220.84,124348.41,1968.62,1,3,0.015831485
2024-06-09,ET4820200025,36,31944.64,32766.8,755.24,1,3,0.02304894
2024-06-10,ET4820200025,414,366737.83,372210.24,4987.2,1,3,0.013398879
2024-06-11,ET4820200025,184,160584.29,167293.07,6162.48,1,3,0.036836433
2024-06-12,ET4820200025,175,157056.09,160825.36,3450.25,1,3,0.021453395
2024-06-13,ET4820200025,238,212963.35,220282.18,6693.16,1,3,0.030384482
2024-06-14,ET4820200025,258,232465.93,236263.99,3503.6,1,3,0.014829175
2024-06-20,ET4820200025,100,90722.39,92078.75,1237.81,1,3,0.01344295
2024-06-21,ET4820200025,186,170430.96,171280.15,849.19,1,3,0.004957901
2024-06-22,ET4820200025,2,1697.34,1697.34,0,0,3,0
2024-06-24,ET4820200025,359,330467.68,330713.79,246.11,1,3,0.000744178
2024-06-25,ET4820200025,137,126120.6,126703.1,531.59,1,3,0.004195556
2024-06-26,ET4820200025,325,300473.22,300744.07,270.85,1,3,0.0009006
2024-06-27,ET4820200025,151,139949.5,139971.86,22.36,1,3,0.000159746
2024-06-28,ET4820200025,146,135475.99,135562.03,86.04,1,3,0.000634691
2024-06-29,ET4820200025,95,87610.82,87930.85,303.3,1,3,0.003449301
2024-06-30,ET4820200025,25,22916.3,23284.32,334.56,1,3,0.014368468
2024-07-01,ET4820200025,113,104633.99,104655.33,21.34,1,3,0.000203907
2024-07-02,ET4820200025,104,95619.7,95619.7,0,0,3,0
2024-07-03,ET4820200025,100,92501.74,92501.74,0,0,3,0
2024-07-04,ET4820200025,56,51710.9,51710.9,0,0,3,0
2024-07-05,ET4820200025,83,76704.49,76704.49,0,0,3,0
2024-07-07,ET4820200025,3,2779.97,2779.97,0,0,3,0
2024-07-08,ET4820200025,156,143916.25,144159.34,243.09,1,3,0.001686259
2024-07-09,ET4820200025,224,204502.14,205142.32,640.18,1,3,0.003120663
2024-07-10,ET4820200025,152,137413.8,137954.89,541.09,1,3,0.003922224
2024-07-11,ET4820200025,171,155878.86,156086.35,207.49,1,3,0.001329328
2024-07-12,ET4820200025,165,150404,150578.34,174.34,1,3,0.001157803
2024-07-13,ET4820200025,2,1763.88,1763.88,0,0,3,0
2024-07-15,ET4820200025,19,17096.8,17096.8,0,0,3,0
2024-07-16,ET4820200025,214,194791.78,195067.32,275.54,1,3,0.001412538
2024-07-17,ET4820200025,304,275517.6,276722.05,1204.45,1,3,0.004352562
2024-07-18,ET4820200025,151,137078.24,137203.09,124.85,1,3,0.000909965
2024-07-19,ET4820200025,171,152840.86,153794.66,953.8,1,3,0.006201776
2024-07-20,ET4820200025,3,2172.76,2728.6,555.84,1,3,0.203708862
2024-07-21,ET4820200025,28,24589.31,24768.93,179.62,1,3,0.007251827
2024-07-22,ET4820200025,281,249146.64,249508.49,361.85,1,3,0.001450251
2024-07-23,ET4820200025,128,112716.1,112988.24,272.14,1,3,0.002408569
2024-07-24,ET4820200025,267,236169.09,236887.28,718.19,1,3,0.00303178
2024-07-25,ET4820200025,260,231083.44,231387.5,304.06,1,3,0.001314073
2024-07-26,ET4820200025,106,93887.39,95174.47,1287.08,1,3,0.013523374
2024-07-28,ET4820200025,32,28661.52,28661.52,0,0,3,0
2024-07-29,ET4820200025,120,106438.79,107078.34,639.55,1,3,0.00597273
2024-07-30,ET4820200025,42,37515.18,37515.18,0,0,3,0
2024-07-31,ET4820200025,36,32178.18,32268.9,90.72,1,3,0.002811376
2024-08-01,ET4820200025,26,23350.9,23350.9,0,0,3,0
2024-08-02,ET4820200025,31,27785.33,27801.65,16.32,1,3,0.000587016
2024-08-03,ET4820200025,8,7257.2,7257.2,0,0,3,0
2024-08-04,ET4820200025,13,11316.07,11497.5,181.43,1,3,0.015779952
2024-08-05,ET4820200025,86,72259.88,72433.21,173.33,1,3,0.002392963
2024-08-06,ET4820200025,61,52218.34,52218.34,0,0,3,0
2024-08-07,ET4820200025,79,67110.11,67110.11,0,0,3,0
2024-08-08,ET4820200025,52,44318.03,44318.03,0,0,3,0
2024-08-09,ET4820200025,20,17007.31,17180.65,173.34,1,3,0.010089257
2024-08-10,ET4820200025,1,866.69,866.69,0,0,3,0
2024-08-11,ET4820200025,9,7600.46,7773.8,173.34,1,3,0.022297975
2024-08-12,ET4820200025,148,128179.1,128569.11,390.01,1,3,0.003033466
2024-08-13,ET4820200025,118,98775.4,99079.96,304.56,1,3,0.003073881
2024-08-14,ET4820200025,135,113752.59,114535.81,783.22,1,3,0.006838211
2024-08-15,ET4820200025,77,65388.34,65654.85,266.51,1,3,0.004059258
2024-08-16,ET4820200025,92,76552.12,77186.45,634.33,1,3,0.008218152
2024-08-17,ET4820200025,1,812.19,812.19,0,0,3,0
2024-08-18,ET4820200025,1,866.69,866.69,0,0,3,0
2024-08-19,ET4820200025,184,151807.73,154737.31,2929.58,1,3,0.018932603
2024-08-20,ET4820200025,131,109069.06,110918.92,1849.87,1,3,0.016677678
2024-08-21,ET4820200025,128,106744.22,107022.26,278.04,1,3,0.002597964
2024-08-22,ET4820200025,113,94542.52,95322.54,780.02,1,3,0.008182954
2024-08-23,ET4820200025,53,45126.32,45299.66,173.34,1,3,0.003826519
2024-08-24,ET4820200025,7,5991.83,5991.83,0,0,3,0
2024-08-25,ET4820200025,15,12810.35,12810.35,0,0,3,0
2024-08-26,ET4820200025,64,55100.22,55299.56,199.34,1,3,0.00360473
2024-08-27,ET4820200025,28,24175.56,24379.72,204.16,1,3,0.008374173
2024-08-28,ET4820200025,16,13805.66,13805.66,0,0,3,0
2024-08-29,ET4820200025,14,12102.36,12102.36,0,0,3,0
2024-08-30,ET4820200025,11,9499.89,9499.89,0,0,3,0
2024-08-31,ET4820200025,9,7791.91,7879.91,88,1,3,0.01116764
2024-09-01,ET4820200025,3,2639.97,2639.97,0,0,4,0
2024-09-02,ET4820200025,20,17379.9,17379.9,0,0,4,0
2024-09-03,ET4820200025,7,5901.85,5901.85,0,0,4,0
2024-09-04,ET4820200025,9,7734.91,7734.91,0,0,4,0
2024-09-05,ET4820200025,10,8333.48,8616.49,283.01,1,4,0.032845161
2024-09-06,ET4820200025,14,11961.89,12038.89,77,1,4,0.006395938
2024-09-08,ET4820200025,14,11770.74,11790.54,19.8,1,4,0.001679312
2024-09-09,ET4820200025,48,40900.66,41032.66,132,1,4,0.00321695
2024-09-10,ET4820200025,30,25158.3,25158.3,0,0,4,0
2024-09-11,ET4820200025,9,7686.31,7686.31,0,0,4,0
2024-09-12,ET4820200025,15,12577.75,12577.75,0,0,4,0
2024-09-13,ET4820200025,58,48738.14,48738.14,0,0,4,0
2024-09-14,ET4820200025,54,44676.53,44804.14,127.61,1,4,0.002848174
2024-09-15,ET4820200025,9,7292.33,7505.03,212.7,1,4,0.028340993
2024-09-16,ET4820200025,60,50057.83,50196.34,138.51,1,4,0.002759365
2024-09-17,ET4820200025,115,98851.01,98978.63,127.62,1,4,0.001289369
2024-09-18,ET4820200025,39,34442.1,35286.28,844.18,1,4,0.023923746
2024-09-19,ET4820200025,37,32863.82,33421.98,558.16,1,4,0.016700387
2024-09-20,ET4820200025,26,23246.18,23430.18,184,1,4,0.007853119
2024-09-21,ET4820200025,21,19247.4,19247.4,0,0,4,0
2024-09-22,ET4820200025,2,1839.98,1839.98,0,0,4,0
2024-09-23,ET4820200025,33,30083.97,30119.67,35.7,1,4,0.001185272
2024-09-24,ET4820200025,17,15444.47,15582.47,138,1,4,0.008856106
2024-09-25,ET4820200025,19,17083.77,17439.81,356.04,1,4,0.02041536
2024-09-26,ET4820200025,28,25389.38,25709.72,320.34,1,4,0.012459879
2024-09-27,ET4820200025,23,20905.9,21109.77,203.87,1,4,0.009657614
2024-09-28,ET4820200025,10,8916.17,9199.9,283.73,1,4,0.030840553
2024-09-30,ET4820200025,176,148734.59,149661.49,926.9,1,4,0.00619331
2024-10-01,ET4820200025,33,29182.98,29182.98,0,0,4,0
2024-10-02,ET4820200025,35,30534.98,30849.71,314.73,1,4,0.010202041
2024-10-03,ET4820200025,31,27392.07,27457.41,65.34,1,4,0.002379685
2024-10-04,ET4820200025,35,31081.13,31081.13,0,0,4,0
2024-10-05,ET4820200025,16,14922.86,14922.86,0,0,4,0
2024-10-06,ET4820200025,1,927.63,927.63,0,0,4,0
2024-10-07,ET4820200025,51,47605.55,47735.22,129.67,1,4,0.002716443
2024-10-08,ET4820200025,22,20435.2,20577.7,142.5,1,4,0.006924972
2024-10-09,ET4820200025,23,21605.92,21605.92,0,0,4,0
2024-10-10,ET4820200025,35,32731.94,32969.44,237.5,1,4,0.007203641
2024-10-11,ET4820200025,19,17862.31,17862.31,0,0,4,0
2024-10-12,ET4820200025,11,10259.89,10259.89,0,0,4,0
2024-10-13,ET4820200025,6,5229.94,5229.94,0,0,4,0
2024-10-14,ET4820200025,104,90364.96,90364.96,0,0,4,0
2024-10-15,ET4820200025,37,31431.97,31563.97,132,1,4,0.004181983
2024-10-16,ET4820200025,70,59554.55,59554.55,0,0,4,0
2024-10-17,ET4820200025,33,30303.77,30303.77,0,0,4,0
2024-10-18,ET4820200025,30,27612.32,27612.32,0,0,4,0
2024-10-19,ET4820200025,25,23163.17,23163.17,0,0,4,0
2024-10-20,ET4820200025,5,4417.95,4699.95,282,1,4,0.060000638
2024-10-21,ET4820200025,53,48082.76,49124.93,1042.17,1,4,0.021214687
2024-10-22,ET4820200025,15,13631.8,13815.85,184.05,1,4,0.013321656
2024-10-23,ET4820200025,37,34332.67,34473.67,141,1,4,0.004090078
2024-10-24,ET4820200025,24,22340.18,22340.18,0,0,4,0
2024-10-25,ET4820200025,45,41525.71,41778.19,252.48,1,4,0.006043345
2024-10-26,ET4820200025,20,18068.47,18068.47,0,0,4,0
2024-10-28,ET4820200025,34,30850.88,31015.85,164.97,1,4,0.005318893
2024-10-29,ET4820200025,11,9925.17,9925.17,0,0,4,0
2024-10-30,ET4820200025,49,44482.86,44623.86,141,1,4,0.003159745
2024-10-31,ET4820200025,84,73892.62,74130.62,216.36,1,4,0.002918632
2024-11-01,ET4820200025,16,14591.57,14917.09,325.52,1,4,0.021821951
2024-11-02,ET4820200025,5,4659.95,4659.95,0,0,4,0
2024-11-03,ET4820200025,13,11743.29,12139.87,396.58,1,4,0.032667566
2024-11-04,ET4820200025,123,110520.04,110896.04,376,1,4,0.003390563
2024-11-05,ET4820200025,114,100000.71,100403.26,402.55,1,4,0.004009332
2024-11-06,ET4820200025,237,208622.87,209331.3,695.53,1,4,0.003322628
2024-11-07,ET4820200025,194,171003.51,171136.34,132.84,1,4,0.000776223
2024-11-08,ET4820200025,106,92755.35,93114.41,359.06,1,4,0.003856116
2024-11-09,ET4820200025,129,112717.69,113108.1,390.41,1,4,0.003451654
2024-11-10,ET4820200025,92,78820.72,79160.3,339.58,1,4,0.004289777
2024-11-11,ET4820200025,178,155889.15,156249.48,360.33,1,4,0.00230612
2024-11-12,ET4820200025,214,185985.51,187157.54,1172.03,1,4,0.006262264
2024-11-13,ET4820200025,87,76369.94,76595.59,225.65,1,4,0.002945992
2024-11-14,ET4820200025,64,57189.51,57316.56,127.05,1,4,0.002216637
2024-11-15,ET4820200025,71,63566.57,64127.39,560.82,1,4,0.008745405
2024-11-16,ET4820200025,34,30614.62,30818.71,204.09,1,4,0.006622276
2024-11-17,ET4820200025,4,3575.96,3575.96,0,0,4,0
2024-11-18,ET4820200025,99,89206.42,89552.64,346.22,1,4,0.003866106
2024-11-19,ET4820200025,30,26990.97,27061.44,70.47,1,4,0.002604074
2024-11-20,ET4820200025,38,33700.11,34211.3,511.19,1,4,0.014942139
2024-11-21,ET4820200025,31,27853.94,27945.34,91.4,1,4,0.003270671
2024-11-22,ET4820200025,32,28393.05,28484.45,91.4,1,4,0.003208768
2024-11-23,ET4820200025,38,33430.72,33865.96,435.24,1,4,0.012851843
2024-11-24,ET4820200025,2,1787.98,1787.98,0,0,4,0
2024-11-25,ET4820200025,57,49948.81,49994.51,45.7,1,4,0.0009141
2024-11-26,ET4820200025,53,46388.71,46748.61,359.9,1,4,0.007698625
2024-11-27,ET4820200025,131,114952.96,115642.99,690.03,1,4,0.005966899
2024-11-28,ET4820200025,139,122386.51,122386.51,0,0,4,0
2024-11-29,ET4820200025,164,142492.84,143461.33,968.49,1,4,0.006750878
2024-11-30,ET4820200025,111,97435.66,97694.48,258.82,1,4,0.00264928
2024-12-01,ET4820200025,58,50611.32,50771.24,159.92,1,1,0.003149815
2024-12-02,ET4820200025,122,106268.63,106304.76,36.13,1,1,0.000339872
2024-12-03,ET4820200025,60,52360.66,52657.56,296.9,1,1,0.005638317
2024-12-04,ET4820200025,78,68313.59,68313.59,0,0,1,0
2024-12-05,ET4820200025,61,54120.35,54297.45,177.1,1,1,0.003261663
2024-12-06,ET4820200025,47,43479.64,43923.06,443.42,1,1,0.01009538
2024-12-07,ET4820200025,1,854.86,854.86,0,0,1,0
2024-12-08,ET4820200025,2,1804.98,1804.98,0,0,1,0
2024-12-09,ET4820200025,73,67404.82,68090.93,686.11,1,1,0.010076379
2024-12-10,ET4820200025,38,34900.2,35454.78,554.58,1,1,0.015641897
2024-12-11,ET4820200025,50,45893.41,46734.28,840.87,1,1,0.017992574
2024-12-12,ET4820200025,44,40610.16,40961.42,351.26,1,1,0.008575386
2024-12-13,ET4820200025,56,52535.14,52535.14,0,0,1,0
2024-12-14,ET4820200025,13,12396.06,12466.14,70.08,1,1,0.005621628
2024-12-15,ET4820200025,2,1877.26,1877.26,0,0,1,0
2024-12-16,ET4820200025,31,28934.36,29571.98,637.62,1,1,0.021561627
2024-12-17,ET4820200025,68,63542.02,63795.94,253.92,1,1,0.003980191
2024-12-18,ET4820200025,27,24764.47,24868.44,103.97,1,1,0.004180801
2024-12-19,ET4820200025,52,48226.99,48955.7,728.71,1,1,0.01488509
2024-12-20,ET4820200025,31,28872.52,28907.65,35.13,1,1,0.001215249
2024-12-21,ET4820200025,2,1879.98,1879.98,0,0,1,0
2024-12-23,ET4820200025,62,57528.55,58172.9,644.35,1,1,0.011076463
2024-12-24,ET4820200025,54,50434.97,51002.52,567.55,1,1,0.011127882
2024-12-25,ET4820200025,53,48997.9,49100.15,102.25,1,1,0.002082478
2024-12-26,ET4820200025,33,31143.46,31239.46,96,1,1,0.003073036
2024-12-27,ET4820200025,53,47960.71,49043.3,1082.59,1,1,0.022074167
2024-12-28,ET4820200025,26,23891.56,24003.01,111.45,1,1,0.004643168
2024-12-30,ET4820200025,107,99526.28,100301.08,774.8,1,1,0.007724742
2024-12-31,ET4820200025,14,12922.59,13136.86,214.27,1,1,0.016310595
2025-01-07,4A0100000001,3,1199.97,1199.97,0,0,1,0
2025-01-08,4A0100000001,1,384.75,384.75,0,0,1,0
2025-01-09,4A0100000001,1,339.99,339.99,0,0,1,0
2025-01-10,4A0100000001,3,814.98,949.97,122.72,1,1,0.129183027
2025-01-22,4A0100000001,1,399.99,399.99,0,0,1,0
2025-01-31,4A0100000001,1,359.99,359.99,0,0,1,0
2025-02-03,4A0100000001,3,1044.2,1244.97,189.87,1,1,0.152509699
2025-02-10,4A0100000001,1,388.95,399.99,11.04,1,1,0.02760069
2025-02-11,4A0100000001,1,383.99,383.99,0,0,1,0
2025-02-12,4A0100000001,1,216.99,269.99,48.18,1,1,0.178451054
2025-02-14,4A0100000001,1,399.99,399.99,0,0,1,0
2025-02-16,4A0100000001,1,244.99,269.99,22.73,1,1,0.084188303
2025-02-24,4A0100000001,1,319.99,399.99,72.73,1,1,0.181829546
2025-02-25,4A0100000001,1,319.99,399.99,72.73,1,1,0.181829546
2025-02-27,4A0100000001,1,244.99,269.99,22.73,1,1,0.084188303
2025-02-28,4A0100000001,1,339.99,399.99,54.55,1,1,0.136378409
2025-03-06,4A0100000001,1,399.99,399.99,0,0,2,0
2025-03-07,4A0100000001,1,399.99,399.99,0,0,2,0
2025-03-08,4A0100000001,1,290.39,399.99,102.33,1,2,0.255831396
2025-03-13,4A0100000001,1,244.99,269.99,22.73,1,2,0.084188303
2025-03-17,4A0100000001,1,296.99,399.99,103,1,2,0.257506438
2025-03-19,4A0100000001,1,366.87,399.99,33.12,1,2,0.08280207
2025-03-21,4A0100000001,1,229.99,269.99,36.36,1,2,0.134671655
2025-04-06,4A0100000001,1,244.99,269.99,22.73,1,2,0.084188303
2025-04-09,4A0100000001,1,247.81,399.99,140.18,1,2,0.350458761
2025-04-11,4A0100000001,1,245.61,399.99,142.38,1,2,0.355958899
2025-04-19,4A0100000001,1,189.99,269.99,72.73,1,2,0.269380347
2025-04-28,4A0100000001,1,366.87,399.99,33.12,1,2,0.08280207
2025-04-30,4A0100000001,1,279.99,399.99,109.09,1,2,0.272731818
2025-05-10,4A0100000001,1,189.99,269.99,72.73,1,2,0.269380347
2025-05-13,4A0100000001,1,386.79,399.99,13.2,1,2,0.033000825
2025-05-14,4A0100000001,1,391.11,399.99,8.88,1,2,0.022200555
2025-01-01,4A0100000002,17,20279.96,25499.83,4745.37,1,1,0.186094182
2025-01-02,4A0100000002,8,10285.57,11999.92,1558.51,1,1,0.129876699
2025-01-03,4A0100000002,6,7943.24,8899.94,869.74,1,1,0.097724254
2025-01-04,4A0100000002,18,23030.95,26999.82,3608.09,1,1,0.133633854
2025-01-05,4A0100000002,19,23096.79,28499.81,4985.38,1,1,0.17492678
2025-01-06,4A0100000002,10,12489.42,14999.9,2282.29,1,1,0.152153681
2025-01-07,4A0100000002,16,19225.66,23999.84,4340.2,1,1,0.180842872
2025-01-08,4A0100000002,3,3899.41,4499.97,545.96,1,1,0.121325253
2025-01-09,4A0100000002,8,10499.6,11999.92,1363.95,1,1,0.113663258
2025-01-10,4A0100000002,7,6352.31,10899.93,4156.23,1,1,0.381307953
2025-01-11,4A0100000002,23,29588.21,34899.77,4835.24,1,1,0.138546472
2025-01-12,4A0100000002,14,18026.7,20999.86,2702.92,1,1,0.128711334
2025-01-13,4A0100000002,7,7882,10499.93,2379.94,1,1,0.226662463
2025-01-14,4A0100000002,8,10729.44,12229.92,1364.06,1,1,0.111534663
2025-01-15,4A0100000002,2,2549.98,2999.98,409.1,1,1,0.136367576
2025-01-16,4A0100000002,7,9508.05,10899.93,1265.35,1,1,0.116087901
2025-01-17,4A0100000002,7,11789.36,16899.93,4684.96,1,1,0.277217716
2025-01-18,4A0100000002,16,29353.68,39999.84,9678.31,1,1,0.241958718
2025-01-19,4A0100000002,16,31042.9,39999.84,8207.08,1,1,0.205177821
2025-01-20,4A0100000002,2,3954,4999.98,950.89,1,1,0.190178761
2025-01-21,4A0100000002,9,16943.18,21899.91,4526.85,1,1,0.206706329
2025-01-22,4A0100000002,5,10353.9,12499.95,1950.97,1,1,0.156078224
2025-01-23,4A0100000002,5,8795.31,12499.95,3367.86,1,1,0.269429878
2025-01-24,4A0100000002,5,10301.28,12499.95,1998.79,1,1,0.15990384
2025-01-25,4A0100000002,5,7148.81,12499.95,4864.67,1,1,0.389175157
2025-01-26,4A0100000002,7,14323.57,17499.93,2887.61,1,1,0.165006946
2025-01-27,4A0100000002,6,11311.71,14999.94,3352.94,1,1,0.223530227
2025-01-28,4A0100000002,3,3625.08,6299.97,2477.17,1,1,0.39320346
2025-01-29,4A0100000002,10,20472.9,24399.9,3570.01,1,1,0.146312485
2025-01-30,4A0100000002,18,32535.7,44399.82,11252.77,1,1,0.253441793
2025-01-31,4A0100000002,5,9061.2,10899.95,1691.02,1,1,0.155140161
